SD,Gas,Coal,Nuclear,Hydro,Net Pumped,Wind,OCGT,Oil,Biomass,French Int,Dutch Int,NI Int,Eire Int,Nemo Int,Net Supply
2020-08-30,"240,702","7,209","88,033","7,004","-1,460","125,163",582,0,"16,573","33,191","18,077","-3,943",0,"19,168","550,299"
2020-08-31,"380,050","17,559","91,960","6,430","-3,294","35,521",796,0,"21,001","18,879","5,852",-762,0,"5,443","579,435"
2020-09-01,"404,755","21,386","95,543","5,549",-955,"56,717",762,0,"26,825","11,265","6,355","-3,631","1,747","2,659","628,975"
2020-09-02,"310,561","2,291","94,076","5,058","-1,277","168,399",462,0,"28,687","-1,669","7,995","1,014","11,195",-968,"625,822"
2020-09-03,"240,765",0,"96,765","5,307","-3,738","241,938",16,0,"13,082","-11,289","16,075",845,"9,051","16,997","625,812"
2020-09-04,"227,269",0,"98,823","4,685","-3,185","218,981",23,0,"28,102","3,484","14,525","2,778","10,838","8,428","614,750"
2020-09-05,"183,885",0,"96,283","6,474","-2,913","193,672",113,0,"29,525","15,135","6,042","3,075","5,561","10,115","546,965"
2020-09-06,"323,298","2,466","91,885","8,619","4,474","38,872",13,0,"30,624","32,933","21,043",871,"1,538","20,993","577,628"
2020-09-07,"300,140",0,"94,639","6,713",-815,"167,582",333,0,"26,587","3,048","15,838","2,397","8,069","15,422","639,951"
2020-09-08,"314,333",0,"100,062","7,080",-205,"157,906",377,0,"28,121","4,896","9,431","2,843","6,050","12,449","643,342"
2020-09-09,"314,907",0,"107,008","7,396","-3,566","166,754",578,0,"34,120","-17,801","9,714",-861,"3,952","8,657","630,857"
2020-09-10,"421,412","1,742","108,223","8,775",865,"65,015",414,0,"45,888","-21,925","14,771",860,"3,457","3,957","653,454"
2020-09-11,"286,573",0,"111,885","9,760","-2,392","178,773",27,0,"44,902","-29,767","7,168","3,861","11,288","-3,041","619,035"
2020-09-12,"129,871",0,"112,005","10,310","-4,345","213,865",8,0,"44,184","5,591","8,839","1,184","3,583","13,020","538,114"
2020-09-13,"127,256",0,"112,233","11,898","-4,822","205,816",96,0,"35,839","-2,016","6,983","2,990","12,068","9,041","517,381"
2020-09-14,"367,510","14,820","112,472","15,635","4,702","55,751","2,359",0,"46,932","-11,047","10,852","2,742","7,490","5,432","635,649"
2020-09-15,"438,096","38,651","112,406","15,698",-690,"22,470","5,505",0,"48,446","-16,528","7,928","-1,453",830,-426,"670,930"
2020-09-16,"401,809","12,613","109,914","12,883","-3,419","94,245",392,0,"45,378","-26,866","10,721","-3,905","-5,343","3,607","652,028"
2020-09-17,"357,495","1,290","108,402","10,591","-2,297","102,478",156,0,"45,028","-10,330","12,993","-2,389","-1,377","16,005","638,044"
2020-09-18,"272,823",6,"110,706","8,768","-3,886","135,294",32,0,"45,669","9,731","13,516","2,625","2,731","15,713","613,728"
2020-09-19,"152,820",9,"118,029","7,296","-3,679","167,420",112,0,"45,249","28,040","14,692","4,012","4,625","13,537","552,161"
2020-09-20,"233,787",0,"124,953","7,410",-417,"91,384",267,0,"46,215","36,338","15,264","-1,990","1,179","16,002","570,390"
2020-09-21,"410,500","23,436","128,689","6,546","-1,589","53,480",577,0,"47,049","-5,369","1,273","-5,031","-4,415",-577,"654,568"
2020-09-22,"345,900","2,132","121,382","6,985",-122,"154,409",57,0,"46,490","-33,187",0,"2,697","8,502",23,"655,266"
2020-09-23,"388,111","7,559","117,227","6,700","3,072","109,191",560,0,"44,863","17,534",0,"-3,898","1,611","1,763","694,292"
2020-09-24,"313,511","6,007","117,213","8,061","1,479","118,851",771,0,"45,869","28,001",0,"3,833","11,560","21,027","676,181"
2020-09-25,"175,874",0,"122,467","5,357","-2,073","226,795",180,0,"43,385","26,273",718,298,"7,895","12,128","619,295"
2020-09-26,"142,781",0,"135,565","5,594",-312,"240,804",311,0,"33,477","23,666","10,088","-9,528","-9,681","10,686","583,449"
2020-09-27,"209,497",0,"136,845","6,019","-4,985","155,560",114,0,"43,765","35,923","16,689","-5,039","-4,614","19,226","608,999"
2020-09-28,"391,401","3,640","139,001","7,393",572,"88,519","1,995",0,"40,769","23,689","8,960",-45,141,"6,996","713,030"
2020-09-29,"395,947","31,488","140,282","6,673",181,"34,605","2,056",0,"31,915","33,631","14,138","-2,698",101,"13,364","701,681"
2020-09-30,"318,711","6,027","138,275","4,777","-7,855","184,334",246,0,"35,588","13,105","12,434","-7,116","-1,903","2,341","698,962"
2020-10-01,"380,966","29,169","138,544","7,176","-2,574","66,120",655,0,"47,103","35,156","15,907","-9,815","-11,332","10,444","707,518"
2020-10-02,"273,002",0,"138,398","7,740",-351,"172,814",86,0,"49,763","36,414","19,898","-2,717",-900,"8,683","702,829"
2020-10-03,"226,541",0,"145,304","10,601","4,171","155,122","1,164",0,"48,300","40,568","17,876","-3,867","-1,577","15,205","659,407"
2020-10-04,"213,816",0,"146,197","12,304","-3,725","158,049",809,0,"40,869","34,195","10,547","3,509","11,657","20,146","648,372"
2020-10-05,"316,603",0,"143,762","13,970",461,"124,123",26,0,"53,143","25,291","21,011","-2,826",301,"19,983","715,846"
2020-10-06,"256,569","5,878","139,856","11,360",-895,"157,594",396,0,"58,281","21,760","21,639","2,218","4,840","21,547","701,041"
2020-10-07,"251,697",0,"139,161","10,009","-4,574","216,611",194,0,"43,603","17,392","15,241","-6,603","-10,217","15,055","687,568"
2020-10-08,"312,626",0,"141,021","10,422","2,809","150,000",531,0,"48,201","18,861","20,605","-3,734","-1,683","17,266","716,925"
2020-10-09,"250,173",0,"141,078","9,934","-3,472","186,995",220,0,"47,192","20,692","17,891",-137,"8,185","14,270","693,021"
2020-10-10,"177,098",0,"143,348","10,179","-3,160","228,032",304,0,"33,516","16,114","15,117","2,151","4,924","16,945","644,567"
2020-10-11,"244,556",0,"147,058","10,775","-2,298","145,475",301,0,"54,898","19,137","19,140","-8,117","-8,889","20,217","642,252"
2020-10-12,"356,774","7,122","148,370","10,064","3,117","126,833",355,0,"59,527","15,728","16,048",746,"6,291","10,112","761,086"
2020-10-13,"292,927","5,012","146,746","8,736",-219,"163,501",485,0,"57,847","18,260","20,705","1,570","4,674","17,527","737,768"
2020-10-14,"323,777","1,559","139,087","8,370","-1,556","164,536",441,0,"56,684","16,725","18,237","-5,984","-5,337","9,339","725,877"
2020-10-15,"397,930","11,783","138,409","8,887","-5,507","112,216",555,0,"51,319","17,341","21,612","-9,265","-8,883","9,956","746,351"
2020-10-16,"432,446","21,618","143,396","9,260","-2,099","49,110",838,0,"51,692","22,798","18,500","-6,319","-3,432","15,820","753,625"
2020-10-17,"364,333",0,"146,100","8,138",48,"34,571",335,0,"49,292","46,652","21,794",207,-720,"20,042","690,791"
2020-10-18,"378,699",0,"147,829","8,161","2,490","29,466",700,0,"49,468","45,868","13,234","-4,192","-1,832","19,818","689,709"
2020-10-19,"256,478",0,"149,692","8,783","-2,719","179,905",240,0,"44,949","40,590","13,718","3,032","6,777","12,708","714,151"
2020-10-20,"199,302",0,"150,978","12,066",-874,"232,598",200,0,"45,163","34,720","15,174","2,191","5,780","11,447","708,742"
2020-10-21,"277,946","8,069","151,092","16,384",231,"174,514",454,0,"45,993","41,941","16,930",741,"1,445","17,519","753,258"
2020-10-22,"263,826","8,679","151,050","18,779",-661,"185,775",171,0,"47,704","20,353","17,694","-4,133","-4,771","16,108","720,573"
2020-10-23,"275,928",0,"151,103","19,112","3,189","152,307",251,0,"50,385","37,449","19,178","-2,042","2,756","15,851","725,465"
2020-10-24,"161,058",0,"151,197","15,010","-1,211","237,568",376,0,"31,392","22,688","5,992","1,777","11,154","11,487","648,488"
2020-10-25,"160,953",0,"156,318","12,831","-4,370","240,980",789,0,"33,484","19,974","2,982","2,156","8,734","10,758","645,588"
2020-10-26,"204,178","8,115","151,178","16,924","-3,492","230,204",509,0,"42,497","33,626","13,471","-1,751","3,801","15,342","714,600"
2020-10-27,"227,115","7,185","151,157","17,055","-1,166","207,157",270,0,"46,264","43,861","20,369","5,895","9,173","19,249","753,582"
2020-10-28,"200,056",34,"150,617","16,079","-3,114","253,726",346,48,"41,345","38,570","14,494","1,224","9,380","8,514","731,316"
2020-10-29,"200,240",0,"151,232","15,753",-303,"246,594",137,0,"48,098","41,163","14,786","2,259","9,844","17,375","747,177"
2020-10-30,"270,772","3,018","151,227","17,396","3,339","179,245","1,012",0,"47,117","38,390","11,900","-6,330","-7,320","11,972","721,737"
2020-10-31,"144,588",0,"143,802","13,745","-4,172","230,835",624,0,"41,276","23,285","5,884","1,943","10,913","7,241","619,964"
2020-11-01,"135,585",0,"139,474","17,738","-6,355","248,217","1,017",0,"39,386","24,749","2,421","-2,515","6,208","6,985","612,910"
2020-11-02,"189,475",0,"141,558","21,401","-1,298","241,435",245,0,"34,947","35,111","11,194","-3,999","2,542","16,662","689,272"
2020-11-03,"302,276","1,282","148,052","20,665",-847,"190,723","1,526",0,"39,778","38,504","14,924","-2,388",-399,"16,810","770,905"
2020-11-04,"384,525","22,144","150,137","17,797","-1,792","101,925","1,153",0,"47,251","45,659","21,287","-5,637","-6,687","18,099","795,860"
2020-11-05,"398,176","30,657","149,962","16,831","-1,548","70,330","2,897",0,"51,989","46,826","17,802","-5,282","-6,124","21,635","794,149"
2020-11-06,"361,634","19,244","150,187","18,162",-432,"75,602",996,0,"57,018","47,707","21,112","-1,584",-351,"23,059","772,351"
2020-11-07,"332,045","13,513","150,357","17,072","3,269","53,175",61,0,"46,209","46,699","22,520","2,427","1,790","23,270","712,405"
2020-11-08,"284,085","15,973","150,359","15,521",591,"84,804","1,049",0,"53,737","43,996","21,302","4,830","8,153","21,800","706,198"
2020-11-09,"385,626","20,846","150,435","14,246","-2,500","53,072","1,391",0,"52,813","46,500","22,503","-3,414",56,"22,945","764,517"
2020-11-10,"374,764","17,225","141,056","13,130","-4,280","87,770",220,0,"50,358","44,949","12,331",435,"4,697","12,734","755,386"
2020-11-11,"234,774",0,"136,574","11,171","-4,421","220,886",337,0,"48,879","43,457","3,923","-2,025","4,096","17,600","715,250"
2020-11-12,"196,823",0,"134,009","14,010","-2,274","240,936",314,0,"49,796","36,725","12,792","1,022","6,015","14,717","704,883"
2020-11-13,"217,539",0,"133,751","12,171","-3,458","226,907",228,0,"53,441","29,184","12,948",893,"7,348","14,418","705,368"
2020-11-14,"152,909",0,"135,011","14,828","-1,863","245,969",796,0,"35,659","35,616","9,846","2,992","11,448","13,172","656,382"
2020-11-15,"144,930",0,"134,614","16,041","-2,502","254,221",383,0,"36,064","25,688","7,361",-354,"5,311","12,813","634,569"
2020-11-16,"188,782","9,246","134,290","13,863",397,"261,561",575,0,"46,646","31,573","9,003",-331,"4,982","17,191","717,776"
2020-11-17,"166,771","8,208","137,799","14,492",412,"257,839",396,0,"58,263","21,461","15,174","1,905","9,104","14,302","706,124"
2020-11-18,"155,236","3,771","140,315","14,239",726,"259,328","1,173",0,"64,371","23,562","9,907","1,952","11,887","11,565","698,031"
2020-11-19,"261,690","2,495","128,211","18,610",575,"175,133","1,835",0,"56,301","28,962","8,913","-4,177",-233,"19,266","697,580"
2020-11-20,"276,642","9,215","140,432","18,895","-1,973","186,167","1,132",0,"70,798","28,631","14,267","3,339","11,858","13,683","773,085"
2020-11-21,"163,050",0,"139,652","14,207","-2,035","248,011",470,0,"48,371","12,114","10,123",113,"5,334","14,523","653,932"
2020-11-22,"221,263","10,491","139,634","19,693","-4,892","186,821",166,0,"53,925","31,679","14,159","-4,843","-1,935","16,369","682,528"
2020-11-23,"289,338","14,760","137,736","17,124","-1,234","182,237",148,0,"73,477","10,359","15,373","3,948","10,429","14,568","768,260"
2020-11-24,"251,761","14,056","137,105","19,136","-3,016","225,252",117,0,"62,615","2,959","11,983","-4,565","2,506","17,840","737,747"
2020-11-25,"391,624","24,117","140,328","23,178","-1,702","104,001",550,0,"76,003","34,166","9,793","-6,028","-4,599","16,217","807,646"
2020-11-26,"481,647","34,137","141,798","21,257","4,178","18,921","3,421",0,"77,934","33,287","5,303","-6,782","-3,031","9,995","822,064"
2020-11-27,"473,031","38,621","138,281","19,059",-590,"25,111","4,341",0,"75,892","36,290","8,962","-2,453","-1,238","12,493","827,798"
2020-11-28,"388,338","5,161","139,474","16,307","-3,996","55,732",671,0,"65,711","45,159","19,812",941,-226,"21,386","754,468"
2020-11-29,"389,468","18,089","144,728","15,438",605,"36,555","1,479",0,"72,224","47,414","22,214","-8,708","-8,456","22,968","754,016"
2020-11-30,"327,143","12,166","148,054","14,596","-5,520","194,333",470,0,"74,956","3,358","9,677",471,469,"7,413","787,584"
2020-12-01,"397,578","15,836","152,280","15,837","2,802","141,769","1,408",0,"76,723","15,839","10,169","-5,619","-4,137","14,848","835,331"
2020-12-02,"415,728","36,181","152,644","14,976","-1,453","134,675","2,856",40,"76,596",707,"-2,398","8,068","10,315","-4,920","844,014"
2020-12-03,"410,256","23,906","151,826","13,478","-1,580","135,684","1,853",0,"74,862","33,683","20,804","-4,914","-4,855","19,800","874,801"
2020-12-04,"293,313","10,297","154,558","11,331","-7,294","240,691",876,0,"72,338","6,534","20,258","4,583","7,811","22,402","837,697"
2020-12-05,"347,174","10,243","155,251","13,980","-3,411","109,625","1,701",0,"67,081","33,638","20,323","4,114","4,678","20,396","784,792"
2020-12-06,"449,650","24,336","155,259","14,897","-1,306","23,137","2,305",0,"71,035","40,275","21,134","-8,959","-8,410","21,392","804,743"
2020-12-07,"474,994","44,690","155,260","14,602","4,456","77,280","6,151",0,"75,931","32,162","12,661","-8,648","-7,990","7,481","889,028"
2020-12-08,"444,157","44,616","154,956","13,259","-10,323","130,790","3,978",0,"65,057","24,203","1,852","1,904","5,668","5,976","886,092"
2020-12-09,"430,718","43,217","154,895","15,066",48,"122,451","5,073",0,"78,432","19,722",0,"2,508","3,772","10,512","886,413"
2020-12-10,"364,681","43,175","155,555","11,830","-5,788","219,191",674,0,"75,800","-5,681",0,789,"2,441","-3,384","859,281"
2020-12-11,"381,335","46,055","155,161","13,630","1,028","139,714",598,0,"74,364","10,995",0,-136,"-1,522","15,235","836,457"
2020-12-12,"376,324","14,029","155,694","14,402",-951,"80,627",603,0,"68,485","46,951",0,"-2,380","-3,373","21,722","772,131"
2020-12-13,"208,223","8,516","155,453","11,552",-911,"217,942","1,599",0,"64,070","42,833",0,"6,603","9,952","20,275","746,105"
2020-12-14,"250,383","9,675","155,014","14,478",404,"252,143",244,0,"60,261","13,092",0,"5,355","6,636","16,272","783,955"
2020-12-15,"322,296","19,239","154,227","17,252","3,927","193,435",265,0,"61,859","29,988",0,-773,"1,587","12,828","816,129"
2020-12-16,"252,144","15,248","152,539","13,304","-2,357","262,160",333,0,"60,611","28,962",0,445,"5,521","16,165","805,074"
2020-12-17,"277,838","17,611","146,297","20,162",-925,"246,790",474,0,"57,651","6,010",0,"2,388","2,374","18,658","795,326"
2020-12-18,"179,274","14,107","142,899","20,135","-1,515","291,609","1,049",0,"42,500","29,539",0,"1,676","5,436","18,780","745,487"
2020-12-19,"129,636","5,745","142,864","18,268",77,"289,565",1,0,"33,525","24,987",0,"3,798","6,455","13,730","668,649"
2020-12-20,"157,615","10,343","146,867","18,695","-3,952","261,657",139,0,"46,841","26,401",0,"2,690","4,116","16,065","687,475"
2020-12-21,"284,724","16,775","143,572","21,421","-1,420","190,585",374,0,"60,840","43,244",0,"-7,356","-8,300","20,889","765,347"
2020-12-22,"385,765","36,569","149,048","20,801","-2,911","96,009",951,0,"61,712","45,716",0,"-5,216","-7,916","20,251","800,777"
2020-12-23,"254,079","19,402","149,277","20,025","4,398","171,572",567,0,"60,222","45,361",0,"9,045","8,632","22,380","764,957"
2020-12-24,"205,949","3,880","149,237","14,870","-5,068","254,727",187,0,"47,373","36,529",1,"-2,566","-4,403","19,371","720,086"
2020-12-25,"231,680",0,"148,878","15,282","3,109","189,340",821,0,"54,256","42,691",1,"-1,994",460,"21,090","705,613"
2020-12-26,"106,353","4,751","148,270","12,367","-6,495","285,019",238,0,"29,397","19,078",0,"5,474","7,226","9,266","620,941"
2020-12-27,"197,771","3,071","147,595","16,451","-1,219","193,674",990,0,"55,266","25,182",0,"4,420","4,992","18,382","666,574"
2020-12-28,"389,469","8,495","147,099","17,780","2,361","52,889","1,438",0,"58,520","45,465",0,"7,135","11,524","22,874","765,047"
2020-12-29,"376,530","5,026","144,664","16,551","-1,850","98,620","1,274",0,"61,398","47,145",0,"5,770","8,626","22,976","786,728"
2020-12-30,"405,847","20,158","143,355","14,798","-3,636","84,254",827,0,"77,971","47,223",2,"-5,195","-1,496","21,687","805,795"
2020-12-31,"378,351","18,722","142,980","11,292","-5,298","91,573",428,0,"79,155","47,939",0,"9,103","7,361","23,677","805,281"
2021-01-01,"325,513","12,448","142,519","10,248","-2,394","100,321",102,0,"78,870","47,298",0,"5,522","2,610","23,491","746,547"
2021-01-02,"368,299","20,512","142,286","9,726",-562,"89,471",764,0,"64,396","47,493",0,-847,0,"23,078","764,615"
2021-01-03,"314,356","14,445","141,984","9,276","-1,830","149,103",231,0,"71,661","45,160",0,"-2,114",-37,"22,707","764,941"
2021-01-04,"363,075","23,321","141,688","9,197","-4,593","202,998","1,031",0,"71,746","31,141",0,"-5,305",-451,"21,418","855,264"
2021-01-05,"401,632","45,961","141,432","9,287","-2,079","182,120","2,080",0,"52,726","37,944",1,"-6,927","-2,187","13,706","875,694"
2021-01-06,"452,050","68,275","141,202","13,172",122,"104,661","5,173",0,"62,329","41,278",1,"-2,143",-125,"19,307","905,300"
2021-01-07,"483,143","70,093","140,868","14,499",-749,"81,997","4,977",0,"70,564","23,830",0,"1,159",214,"22,018","912,612"
2021-01-08,"483,920","63,431","140,408","11,561","-2,711","77,380","6,924",0,"72,319","20,077",0,"6,912","4,887","18,570","903,676"
2021-01-09,"417,739","47,478","140,201","8,337","-4,794","111,654","1,033",0,"44,785","46,326",0,"-5,250",-244,"23,525","830,787"
2021-01-10,"356,958","41,858","140,064","10,176","-2,964","148,919",869,0,"38,116","46,123",0,"1,319",79,"21,551","803,067"
2021-01-11,"301,291","26,962","139,927","12,006","-3,683","272,528",479,0,"44,086","-7,168",0,"6,997","5,004","15,987","814,414"
2021-01-12,"387,887","63,488","140,759","14,535","1,138","130,903","2,388",0,"45,867","37,438",0,"4,136","1,845","21,147","851,530"
2021-01-13,"435,729","72,060","137,617","16,680","1,140","76,858","3,287",0,"49,841","43,599",0,"8,216","6,412","23,896","875,334"
2021-01-14,"405,324","68,799","138,709","14,220","-8,504","139,279",591,0,"44,341","37,157",2,"5,375","2,299","11,271","858,862"
2021-01-15,"429,121","64,985","143,509","16,517","5,507","90,189","4,724",0,"58,682","42,173",1,"4,031","6,867","17,278","883,583"
2021-01-16,"214,279","22,584","146,018","12,684","-4,433","272,047",240,0,"30,868","31,952",0,"5,500","3,786","12,689","748,213"
2021-01-17,"236,949","21,752","147,505","15,109","-1,149","232,071",165,0,"30,799","38,155",0,810,59,"13,400","735,623"
